"No.","Time","Source","Destination","Protocol","Length","Info"
"404","0.201461","","","CAN","40","ID: 387 (0x183), Length: 8"
"405","0.201462","","","CAN","40","ID: 323 (0x143), Length: 4"
"406","0.204258","","","CAN","40","ID: 149 (0x095), Length: 8"
"407","0.205580","","","CAN","40","ID: 589 (0x24d), Length: 5"
"408","0.206986","","","CAN","40","ID: 358 (0x166), Length: 4"
"409","0.208404","","","CAN","40","ID: 344 (0x158), Length: 8"
"410","0.208409","","","CAN","40","ID: 353 (0x161), Length: 8"
"411","0.208410","","","CAN","40","ID: 401 (0x191), Length: 7"
"412","0.208412","","","CAN","40","ID: 356 (0x164), Length: 8"
"413","0.208413","","","CAN","40","ID: 307 (0x133), Length: 5"
"414","0.208415","","","CAN","40","ID: 310 (0x136), Length: 8"
"415","0.209824","","","CAN","40","ID: 314 (0x13a), Length: 8"
"416","0.209829","","","CAN","40","ID: 319 (0x13f), Length: 8"
"417","0.209831","","","CAN","40","ID: 380 (0x17c), Length: 8"
"418","0.209836","","","CAN","40","ID: 398 (0x18e), Length: 3"
"419","0.209838","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"420","0.209839","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"421","0.211367","","","CAN","40","ID: 387 (0x183), Length: 8"
"422","0.211373","","","CAN","40","ID: 323 (0x143), Length: 4"
"423","0.214088","","","CAN","40","ID: 149 (0x095), Length: 8"
"424","0.214095","","","CAN","40","ID: 773 (0x305), Length: 2"
"425","0.214096","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"426","0.214098","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"427","0.215588","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"428","0.215596","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"429","0.217037","","","CAN","40","ID: 589 (0x24d), Length: 5"
"430","0.217085","","","CAN","40","ID: 358 (0x166), Length: 4"
"431","0.217090","","","CAN","40","ID: 344 (0x158), Length: 8"
"432","0.218442","","","CAN","40","ID: 353 (0x161), Length: 8"
"433","0.218448","","","CAN","40","ID: 401 (0x191), Length: 7"
"434","0.218450","","","CAN","40","ID: 307 (0x133), Length: 5"
"435","0.218451","","","CAN","40","ID: 310 (0x136), Length: 8"
"436","0.218453","","","CAN","40","ID: 314 (0x13a), Length: 8"
"437","0.219860","","","CAN","40","ID: 319 (0x13f), Length: 8"
"438","0.219866","","","CAN","40","ID: 356 (0x164), Length: 8"
"439","0.219868","","","CAN","40","ID: 380 (0x17c), Length: 8"
"440","0.219869","","","CAN","40","ID: 398 (0x18e), Length: 3"
"441","0.221179","","","CAN","40","ID: 57 (0x039), Length: 2"
"442","0.221185","","","CAN","40","ID: 387 (0x183), Length: 8"
"443","0.221186","","","CAN","40","ID: 323 (0x143), Length: 4"
"444","0.224009","","","CAN","40","ID: 149 (0x095), Length: 8"
"445","0.226956","","","CAN","40","ID: 358 (0x166), Length: 4"
"446","0.228388","","","CAN","40","ID: 589 (0x24d), Length: 5"
"447","0.228431","","","CAN","40","ID: 344 (0x158), Length: 8"
"448","0.228436","","","CAN","40","ID: 353 (0x161), Length: 8"
"449","0.228438","","","CAN","40","ID: 401 (0x191), Length: 7"
"450","0.228440","","","CAN","40","ID: 356 (0x164), Length: 8"
"451","0.228441","","","CAN","40","ID: 307 (0x133), Length: 5"
"452","0.228443","","","CAN","40","ID: 310 (0x136), Length: 8"
"453","0.229791","","","CAN","40","ID: 314 (0x13a), Length: 8"
"454","0.229798","","","CAN","40","ID: 319 (0x13f), Length: 8"
"455","0.229799","","","CAN","40","ID: 380 (0x17c), Length: 8"
"456","0.229801","","","CAN","40","ID: 398 (0x18e), Length: 3"
"457","0.229802","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"458","0.229804","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"459","0.231208","","","CAN","40","ID: 387 (0x183), Length: 8"
"460","0.231214","","","CAN","40","ID: 323 (0x143), Length: 4"
"461","0.234081","","","CAN","40","ID: 149 (0x095), Length: 8"
"462","0.234087","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"463","0.235484","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"464","0.235490","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"465","0.235492","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"466","0.235494","","","CAN","40","ID: 57 (0x039), Length: 2"
"467","0.236909","","","CAN","40","ID: 358 (0x166), Length: 4"
"468","0.238323","","","CAN","40","ID: 344 (0x158), Length: 8"
"469","0.238329","","","CAN","40","ID: 353 (0x161), Length: 8"
"470","0.238331","","","CAN","40","ID: 401 (0x191), Length: 7"
"471","0.238333","","","CAN","40","ID: 307 (0x133), Length: 5"
"472","0.238334","","","CAN","40","ID: 310 (0x136), Length: 8"
"473","0.238335","","","CAN","40","ID: 314 (0x13a), Length: 8"
"474","0.239748","","","CAN","40","ID: 589 (0x24d), Length: 5"
"475","0.239757","","","CAN","40","ID: 319 (0x13f), Length: 8"
"476","0.239760","","","CAN","40","ID: 356 (0x164), Length: 8"
"477","0.239761","","","CAN","40","ID: 380 (0x17c), Length: 8"
"478","0.239763","","","CAN","40","ID: 398 (0x18e), Length: 3"
"479","0.239765","","","CAN","40","ID: 660 (0x294), Length: 8"
"480","0.239766","","","CAN","40","ID: 542 (0x21e), Length: 7"
"481","0.241211","","","CAN","40","ID: 387 (0x183), Length: 8"
"482","0.241217","","","CAN","40","ID: 323 (0x143), Length: 4"
"483","0.244101","","","CAN","40","ID: 149 (0x095), Length: 8"
"484","0.246965","","","CAN","40","ID: 358 (0x166), Length: 4"
"485","0.248357","","","CAN","40","ID: 344 (0x158), Length: 8"
"486","0.248363","","","CAN","40","ID: 353 (0x161), Length: 8"
"487","0.248365","","","CAN","40","ID: 401 (0x191), Length: 7"
"488","0.248367","","","CAN","40","ID: 356 (0x164), Length: 8"
"489","0.248368","","","CAN","40","ID: 307 (0x133), Length: 5"
"490","0.248370","","","CAN","40","ID: 57 (0x039), Length: 2"
"491","0.248371","","","CAN","40","ID: 310 (0x136), Length: 8"
"492","0.249738","","","CAN","40","ID: 314 (0x13a), Length: 8"
"493","0.249745","","","CAN","40","ID: 319 (0x13f), Length: 8"
"494","0.249747","","","CAN","40","ID: 380 (0x17c), Length: 8"
"495","0.249749","","","CAN","40","ID: 398 (0x18e), Length: 3"
"496","0.249750","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"497","0.249752","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"498","0.250499","","","CAN","40","ID: 589 (0x24d), Length: 5"
"499","0.251088","","","CAN","40","ID: 387 (0x183), Length: 8"
"500","0.252613","","","CAN","40","ID: 323 (0x143), Length: 4"
"501","0.252619","","","CAN","40","ID: 819 (0x333), Length: 7"
"502","0.253937","","","CAN","40","ID: 149 (0x095), Length: 8"
"503","0.253943","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"504","0.255346","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"505","0.255351","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"506","0.255353","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"507","0.256765","","","CAN","40","ID: 358 (0x166), Length: 4"
"508","0.258186","","","CAN","40","ID: 344 (0x158), Length: 8"
"509","0.258191","","","CAN","40","ID: 353 (0x161), Length: 8"
"510","0.258192","","","CAN","40","ID: 401 (0x191), Length: 7"
"511","0.258194","","","CAN","40","ID: 307 (0x133), Length: 5"
"512","0.258195","","","CAN","40","ID: 310 (0x136), Length: 8"
"513","0.259570","","","CAN","40","ID: 314 (0x13a), Length: 8"
"514","0.259575","","","CAN","40","ID: 319 (0x13f), Length: 8"
"515","0.259577","","","CAN","40","ID: 356 (0x164), Length: 8"
"516","0.259657","","","CAN","40","ID: 380 (0x17c), Length: 8"
"517","0.259661","","","CAN","40","ID: 398 (0x18e), Length: 3"
"518","0.261146","","","CAN","40","ID: 387 (0x183), Length: 8"
"519","0.261186","","","CAN","40","ID: 589 (0x24d), Length: 5"
"520","0.262547","","","CAN","40","ID: 323 (0x143), Length: 4"
"521","0.262553","","","CAN","40","ID: 57 (0x039), Length: 2"
"522","0.263962","","","CAN","40","ID: 149 (0x095), Length: 8"
"523","0.266752","","","CAN","40","ID: 358 (0x166), Length: 4"
"524","0.268124","","","CAN","40","ID: 344 (0x158), Length: 8"
"525","0.268131","","","CAN","40","ID: 353 (0x161), Length: 8"
"526","0.268132","","","CAN","40","ID: 401 (0x191), Length: 7"
"527","0.268134","","","CAN","40","ID: 307 (0x133), Length: 5"
"528","0.268136","","","CAN","40","ID: 310 (0x136), Length: 8"
"529","0.269637","","","CAN","40","ID: 314 (0x13a), Length: 8"
"530","0.269644","","","CAN","40","ID: 319 (0x13f), Length: 8"
"531","0.269645","","","CAN","40","ID: 356 (0x164), Length: 8"
"532","0.269647","","","CAN","40","ID: 380 (0x17c), Length: 8"
"533","0.269649","","","CAN","40","ID: 398 (0x18e), Length: 3"
"534","0.269650","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"535","0.269652","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"536","0.270951","","","CAN","40","ID: 800 (0x320), Length: 3"
"537","0.270957","","","CAN","40","ID: 804 (0x324), Length: 8"
"538","0.270959","","","CAN","40","ID: 892 (0x37c), Length: 8"
"539","0.270961","","","CAN","40","ID: 387 (0x183), Length: 8"
"540","0.272402","","","CAN","40","ID: 589 (0x24d), Length: 5"
"541","0.272411","","","CAN","40","ID: 323 (0x143), Length: 4"
"542","0.273786","","","CAN","40","ID: 149 (0x095), Length: 8"
"543","0.275217","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"544","0.275222","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"545","0.275224","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"546","0.275225","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"547","0.276469","","","CAN","40","ID: 57 (0x039), Length: 2"
"548","0.276475","","","CAN","40","ID: 358 (0x166), Length: 4"
"549","0.277556","","","CAN","40","ID: 344 (0x158), Length: 8"
"550","0.277563","","","CAN","40","ID: 353 (0x161), Length: 8"
"551","0.277565","","","CAN","40","ID: 401 (0x191), Length: 7"
"552","0.278859","","","CAN","40","ID: 307 (0x133), Length: 5"
"553","0.278866","","","CAN","40","ID: 310 (0x136), Length: 8"
"554","0.278880","","","CAN","40","ID: 314 (0x13a), Length: 8"
"555","0.278882","","","CAN","40","ID: 319 (0x13f), Length: 8"
"556","0.278884","","","CAN","40","ID: 356 (0x164), Length: 8"
"557","0.279954","","","CAN","40","ID: 380 (0x17c), Length: 8"
"558","0.279961","","","CAN","40","ID: 398 (0x18e), Length: 3"
"559","0.279963","","","CAN","40","ID: 660 (0x294), Length: 8"
"560","0.279965","","","CAN","40","ID: 542 (0x21e), Length: 7"
"561","0.281471","","","CAN","40","ID: 387 (0x183), Length: 8"
"562","0.281477","","","CAN","40","ID: 323 (0x143), Length: 4"
"563","0.283217","","","CAN","40","ID: 589 (0x24d), Length: 5"
"564","0.283293","","","CAN","40","ID: 149 (0x095), Length: 8"
"565","0.286039","","","CAN","40","ID: 358 (0x166), Length: 4"
"566","0.287406","","","CAN","40","ID: 344 (0x158), Length: 8"
"567","0.287412","","","CAN","40","ID: 353 (0x161), Length: 8"
"568","0.288843","","","CAN","40","ID: 401 (0x191), Length: 7"
"569","0.288849","","","CAN","40","ID: 356 (0x164), Length: 8"
"570","0.288850","","","CAN","40","ID: 307 (0x133), Length: 5"
"571","0.288852","","","CAN","40","ID: 310 (0x136), Length: 8"
"572","0.288853","","","CAN","40","ID: 314 (0x13a), Length: 8"
"573","0.288855","","","CAN","40","ID: 319 (0x13f), Length: 8"
"574","0.290240","","","CAN","40","ID: 380 (0x17c), Length: 8"
"575","0.290244","","","CAN","40","ID: 398 (0x18e), Length: 3"
"576","0.290246","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"577","0.290247","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"578","0.290249","","","CAN","40","ID: 387 (0x183), Length: 8"
"579","0.291658","","","CAN","40","ID: 57 (0x039), Length: 2"
"580","0.291662","","","CAN","40","ID: 323 (0x143), Length: 4"
"581","0.293271","","","CAN","40","ID: 149 (0x095), Length: 8"
"582","0.294617","","","CAN","40","ID: 589 (0x24d), Length: 5"
"583","0.294667","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"584","0.294672","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"585","0.294674","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"586","0.294675","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"587","0.296021","","","CAN","40","ID: 358 (0x166), Length: 4"
"588","0.297400","","","CAN","40","ID: 344 (0x158), Length: 8"
"589","0.297406","","","CAN","40","ID: 353 (0x161), Length: 8"
"590","0.298793","","","CAN","40","ID: 401 (0x191), Length: 7"
"591","0.298799","","","CAN","40","ID: 307 (0x133), Length: 5"
"592","0.298801","","","CAN","40","ID: 310 (0x136), Length: 8"
"593","0.298803","","","CAN","40","ID: 314 (0x13a), Length: 8"
"594","0.298804","","","CAN","40","ID: 319 (0x13f), Length: 8"
"595","0.298806","","","CAN","40","ID: 356 (0x164), Length: 8"
"596","0.300308","","","CAN","40","ID: 380 (0x17c), Length: 8"
"597","0.300314","","","CAN","40","ID: 398 (0x18e), Length: 3"
"598","0.300316","","","CAN","40","ID: 777 (0x309), Length: 8"
"599","0.301730","","","CAN","40","ID: 387 (0x183), Length: 8"
"600","0.301736","","","CAN","40","ID: 323 (0x143), Length: 4"
"601","0.303150","","","CAN","40","ID: 149 (0x095), Length: 8"
"602","0.305858","","","CAN","40","ID: 589 (0x24d), Length: 5"
"603","0.305867","","","CAN","40","ID: 57 (0x039), Length: 2"
"604","0.305871","","","CAN","40","ID: 358 (0x166), Length: 4"
"605","0.307261","","","CAN","40","ID: 344 (0x158), Length: 8"
"606","0.308687","","","CAN","40","ID: 353 (0x161), Length: 8"
"607","0.308692","","","CAN","40","ID: 401 (0x191), Length: 7"
"608","0.308694","","","CAN","40","ID: 356 (0x164), Length: 8"
"609","0.308695","","","CAN","40","ID: 307 (0x133), Length: 5"
"610","0.308697","","","CAN","40","ID: 310 (0x136), Length: 8"
"611","0.308699","","","CAN","40","ID: 314 (0x13a), Length: 8"
"612","0.308700","","","CAN","40","ID: 319 (0x13f), Length: 8"
"613","0.310208","","","CAN","40","ID: 380 (0x17c), Length: 8"
"614","0.310214","","","CAN","40","ID: 398 (0x18e), Length: 3"
"615","0.310216","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"616","0.310217","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"617","0.310223","","","CAN","40","ID: 387 (0x183), Length: 8"
"618","0.311657","","","CAN","40","ID: 323 (0x143), Length: 4"
"619","0.313087","","","CAN","40","ID: 149 (0x095), Length: 8"
"620","0.314466","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"621","0.314472","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"622","0.314474","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"623","0.316207","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"624","0.316214","","","CAN","40","ID: 358 (0x166), Length: 4"
"625","0.316932","","","CAN","40","ID: 589 (0x24d), Length: 5"
"626","0.317509","","","CAN","40","ID: 344 (0x158), Length: 8"
"627","0.317515","","","CAN","40","ID: 353 (0x161), Length: 8"
"628","0.317517","","","CAN","40","ID: 401 (0x191), Length: 7"
"629","0.319140","","","CAN","40","ID: 307 (0x133), Length: 5"
"630","0.319146","","","CAN","40","ID: 310 (0x136), Length: 8"
"631","0.319148","","","CAN","40","ID: 57 (0x039), Length: 2"
"632","0.319149","","","CAN","40","ID: 314 (0x13a), Length: 8"
"633","0.319151","","","CAN","40","ID: 319 (0x13f), Length: 8"
"634","0.319152","","","CAN","40","ID: 356 (0x164), Length: 8"
"635","0.319154","","","CAN","40","ID: 380 (0x17c), Length: 8"
"636","0.320563","","","CAN","40","ID: 398 (0x18e), Length: 3"
"637","0.320569","","","CAN","40","ID: 660 (0x294), Length: 8"
"638","0.320571","","","CAN","40","ID: 773 (0x305), Length: 2"
"639","0.320572","","","CAN","40","ID: 542 (0x21e), Length: 7"
"640","0.321880","","","CAN","40","ID: 387 (0x183), Length: 8"
"641","0.321886","","","CAN","40","ID: 323 (0x143), Length: 4"
"642","0.323290","","","CAN","40","ID: 149 (0x095), Length: 8"
"643","0.324710","","","CAN","40","ID: 1441 (0x5a1), Length: 8"
"644","0.325988","","","CAN","40","ID: 358 (0x166), Length: 4"
"645","0.327652","","","CAN","40","ID: 344 (0x158), Length: 8"
"646","0.327658","","","CAN","40","ID: 353 (0x161), Length: 8"
"647","0.327660","","","CAN","40","ID: 401 (0x191), Length: 7"
"648","0.327679","","","CAN","40","ID: 589 (0x24d), Length: 5"
"649","0.329075","","","CAN","40","ID: 307 (0x133), Length: 5"
"650","0.329081","","","CAN","40","ID: 310 (0x136), Length: 8"
"651","0.329083","","","CAN","40","ID: 314 (0x13a), Length: 8"
"652","0.329084","","","CAN","40","ID: 319 (0x13f), Length: 8"
"653","0.329086","","","CAN","40","ID: 356 (0x164), Length: 8"
"654","0.329087","","","CAN","40","ID: 380 (0x17c), Length: 8"
"655","0.330491","","","CAN","40","ID: 398 (0x18e), Length: 3"
"656","0.330498","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"657","0.330499","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"658","0.330501","","","CAN","40","ID: 387 (0x183), Length: 8"
"659","0.331908","","","CAN","40","ID: 323 (0x143), Length: 4"
"660","0.331914","","","CAN","40","ID: 57 (0x039), Length: 2"
"661","0.333381","","","CAN","40","ID: 149 (0x095), Length: 8"
"662","0.334746","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"663","0.334752","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"664","0.334754","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"665","0.334756","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"666","0.336102","","","CAN","40","ID: 358 (0x166), Length: 4"
"667","0.337479","","","CAN","40","ID: 344 (0x158), Length: 8"
"668","0.337485","","","CAN","40","ID: 353 (0x161), Length: 8"
"669","0.338928","","","CAN","40","ID: 589 (0x24d), Length: 5"
"670","0.338937","","","CAN","40","ID: 401 (0x191), Length: 7"
"671","0.338940","","","CAN","40","ID: 307 (0x133), Length: 5"
"672","0.338942","","","CAN","40","ID: 310 (0x136), Length: 8"
"673","0.338944","","","CAN","40","ID: 314 (0x13a), Length: 8"
"674","0.338945","","","CAN","40","ID: 319 (0x13f), Length: 8"
"675","0.338947","","","CAN","40","ID: 356 (0x164), Length: 8"
"676","0.340315","","","CAN","40","ID: 380 (0x17c), Length: 8"
"677","0.340320","","","CAN","40","ID: 398 (0x18e), Length: 3"
"678","0.341731","","","CAN","40","ID: 387 (0x183), Length: 8"
"679","0.341736","","","CAN","40","ID: 323 (0x143), Length: 4"
"680","0.344698","","","CAN","40","ID: 149 (0x095), Length: 8"
"681","0.344704","","","CAN","40","ID: 57 (0x039), Length: 2"
"682","0.346095","","","CAN","40","ID: 358 (0x166), Length: 4"
"683","0.347540","","","CAN","40","ID: 344 (0x158), Length: 8"
"684","0.347547","","","CAN","40","ID: 353 (0x161), Length: 8"
"685","0.347549","","","CAN","40","ID: 401 (0x191), Length: 7"
"686","0.348926","","","CAN","40","ID: 307 (0x133), Length: 5"
"687","0.348933","","","CAN","40","ID: 310 (0x136), Length: 8"
"688","0.348935","","","CAN","40","ID: 314 (0x13a), Length: 8"
"689","0.348937","","","CAN","40","ID: 319 (0x13f), Length: 8"
"690","0.348938","","","CAN","40","ID: 356 (0x164), Length: 8"
"691","0.350296","","","CAN","40","ID: 589 (0x24d), Length: 5"
"692","0.350350","","","CAN","40","ID: 380 (0x17c), Length: 8"
"693","0.350354","","","CAN","40","ID: 398 (0x18e), Length: 3"
"694","0.350356","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"695","0.350357","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"696","0.350359","","","CAN","40","ID: 387 (0x183), Length: 8"
"697","0.351769","","","CAN","40","ID: 323 (0x143), Length: 4"
"698","0.353171","","","CAN","40","ID: 819 (0x333), Length: 7"
"699","0.353178","","","CAN","40","ID: 149 (0x095), Length: 8"
"700","0.354530","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"701","0.354536","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"702","0.354538","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"703","0.355967","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"704","0.355972","","","CAN","40","ID: 358 (0x166), Length: 4"
"705","0.357367","","","CAN","40","ID: 344 (0x158), Length: 8"
"706","0.357372","","","CAN","40","ID: 353 (0x161), Length: 8"
"707","0.358786","","","CAN","40","ID: 401 (0x191), Length: 7"
"708","0.358791","","","CAN","40","ID: 307 (0x133), Length: 5"
"709","0.358793","","","CAN","40","ID: 310 (0x136), Length: 8"
"710","0.358794","","","CAN","40","ID: 314 (0x13a), Length: 8"
"711","0.358796","","","CAN","40","ID: 319 (0x13f), Length: 8"
"712","0.358797","","","CAN","40","ID: 356 (0x164), Length: 8"
"713","0.360288","","","CAN","40","ID: 380 (0x17c), Length: 8"
"714","0.360294","","","CAN","40","ID: 398 (0x18e), Length: 3"
"715","0.360312","","","CAN","40","ID: 660 (0x294), Length: 8"
"716","0.360339","","","CAN","40","ID: 542 (0x21e), Length: 7"
